Activity_ID,Lead_ID,Activity_Type,Activity_Date,Outcome
A07198,L1363,Website Visit,2026-08-23,Pricing Page
A07199,L1363,Website Visit,2026-08-23,Case Study
A07200,L1376,Call,2026-08-23,No Answer
A07201,L1379,Website Visit,2026-08-23,Contact Page
A07202,L1386,Email,2026-08-23,No Response
A07203,L1386,Website Visit,2026-08-23,Services Page
A07204,L1387,Call,2026-08-23,Connected
A07205,L1399,Email,2026-08-23,Opened
A07206,L1410,Call,2026-08-23,Connected
A07207,L1458,Website Visit,2026-08-23,Contact Page
A07208,L1459,Email,2026-08-23,Replied
A07209,L1481,Website Visit,2026-08-23,Contact Page
A07210,L1486,Call,2026-08-23,Callback Requested
A07211,L1490,Email,2026-08-23,No Response
A07212,L1496,Call,2026-08-23,Callback Requested
A07213,L1507,Website Visit,2026-08-23,Contact Page
A07214,L1519,Email,2026-08-23,Bounced
A07215,L1523,Website Visit,2026-08-23,Contact Page
A07216,L1538,Website Visit,2026-08-23,Case Study
A07217,L1546,Call,2026-08-23,Voicemail
A07218,L1546,Call,2026-08-23,Connected
A07219,L1598,Email,2026-08-23,Opened
A07220,L1601,Call,2026-08-23,No Answer
A07221,L1603,Email,2026-08-23,No Response
A07222,L1631,Call,2026-08-23,Not Interested
A07223,L1639,Email,2026-08-23,Replied
A07224,L1662,Website Visit,2026-08-23,Services Page
A07225,L1663,Meeting,2026-08-23,Rescheduled
A07226,L1683,Email,2026-08-23,No Response
A07227,L1685,Call,2026-08-23,Voicemail
A07228,L1689,Call,2026-08-23,Connected
A07229,L1689,Website Visit,2026-08-23,Pricing Page
A07230,L1690,Website Visit,2026-08-23,Case Study
A07231,L1701,Email,2026-08-23,No Response
A07232,L1702,Call,2026-08-23,Not Interested
A07233,L1714,Website Visit,2026-08-23,Pricing Page
A07234,L1718,Website Visit,2026-08-23,Services Page
A07235,L1722,Meeting,2026-08-23,Completed
A07236,L1745,Call,2026-08-23,Connected
A07237,L1753,Call,2026-08-23,Connected
A07238,L1770,Call,2026-08-23,Connected
A07239,L1775,Call,2026-08-23,Connected
A07240,L1786,Call,2026-08-23,Connected
A07241,L1036,Website Visit,2026-08-24,Case Study
A07242,L1053,Call,2026-08-24,No Answer
A07243,L1053,Email,2026-08-24,No Response
A07244,L1072,Website Visit,2026-08-24,Case Study
A07245,L1074,Email,2026-08-24,No Response
A07246,L1077,Meeting,2026-08-24,Completed
A07247,L1101,Website Visit,2026-08-24,Pricing Page
A07248,L1108,Website Visit,2026-08-24,Blog
A07249,L1112,Call,2026-08-24,Callback Requested
A07250,L1171,Call,2026-08-24,Connected
A07251,L1172,Call,2026-08-24,No Answer
A07252,L1200,Meeting,2026-08-24,Rescheduled
A07253,L1204,Website Visit,2026-08-24,Services Page
A07254,L1220,Website Visit,2026-08-24,Blog
A07255,L1231,Call,2026-08-24,Connected
A07256,L1235,Meeting,2026-08-24,Completed
A07257,L1281,Call,2026-08-24,Voicemail
A07258,L1295,Website Visit,2026-08-24,Contact Page
A07259,L1311,Website Visit,2026-08-24,Case Study
A07260,L1318,Email,2026-08-24,Opened
A07261,L1321,Call,2026-08-24,Voicemail
A07262,L1337,Website Visit,2026-08-24,Contact Page
A07263,L1337,Website Visit,2026-08-24,Contact Page
A07264,L1348,Website Visit,2026-08-24,Pricing Page
A07265,L1354,Call,2026-08-24,Connected
A07266,L1354,Email,2026-08-24,Opened
A07267,L1377,Call,2026-08-24,Not Interested
A07268,L1377,Call,2026-08-24,No Answer
A07269,L1377,Website Visit,2026-08-24,Blog
A07270,L1385,Meeting,2026-08-24,Completed
A07271,L1410,Meeting,2026-08-24,Completed
A07272,L1410,Website Visit,2026-08-24,Case Study
A07273,L1452,Call,2026-08-24,Callback Requested
A07274,L1454,Call,2026-08-24,No Answer
A07275,L1455,Call,2026-08-24,No Answer
A07276,L1472,Website Visit,2026-08-24,Blog
A07277,L1495,Email,2026-08-24,Opened
A07278,L1498,Call,2026-08-24,Connected
A07279,L1501,Website Visit,2026-08-24,Services Page
A07280,L1504,Website Visit,2026-08-24,Services Page
A07281,L1509,Website Visit,2026-08-24,Services Page
A07282,L1523,Website Visit,2026-08-24,Pricing Page
A07283,L1542,Email,2026-08-24,No Response
A07284,L1547,Call,2026-08-24,Callback Requested
A07285,L1614,Website Visit,2026-08-24,Pricing Page
A07286,L1624,Email,2026-08-24,No Response
A07287,L1654,Meeting,2026-08-24,Completed
A07288,L1671,Call,2026-08-24,Connected
A07289,L1688,Meeting,2026-08-24,Completed
A07290,L1691,Email,2026-08-24,Replied
A07291,L1693,Call,2026-08-24,Callback Requested
A07292,L1710,Call,2026-08-24,No Answer
A07293,L1716,Meeting,2026-08-24,Completed
A07294,L1722,Website Visit,2026-08-24,Blog
A07295,L1759,Email,2026-08-24,Opened
A07296,L1768,Website Visit,2026-08-24,Services Page
A07297,L1775,Email,2026-08-24,No Response
A07298,L1783,Website Visit,2026-08-24,Services Page
A07299,L1801,Email,2026-08-24,Opened
A07300,L1801,Website Visit,2026-08-24,Services Page
A07301,L1043,Website Visit,2026-08-25,Contact Page
A07302,L1057,Call,2026-08-25,No Answer
A07303,L1069,Website Visit,2026-08-25,Pricing Page
A07304,L1077,Email,2026-08-25,Opened
A07305,L1082,Meeting,2026-08-25,Rescheduled
A07306,L1099,Call,2026-08-25,Connected
A07307,L1105,Website Visit,2026-08-25,Pricing Page
A07308,L1116,Website Visit,2026-08-25,Services Page
A07309,L1118,Call,2026-08-25,Connected
A07310,L1125,Call,2026-08-25,Voicemail
A07311,L1163,Call,2026-08-25,Connected
A07312,L1169,Email,2026-08-25,Opened
A07313,L1193,Call,2026-08-25,Callback Requested
A07314,L1208,Email,2026-08-25,No Response
A07315,L1212,Website Visit,2026-08-25,Case Study
A07316,L1248,Call,2026-08-25,Callback Requested
A07317,L1270,Call,2026-08-25,Connected
A07318,L1291,Website Visit,2026-08-25,Pricing Page
A07319,L1298,Call,2026-08-25,No Answer
A07320,L1333,Meeting,2026-08-25,Completed
A07321,L1374,Website Visit,2026-08-25,Contact Page
A07322,L1379,Website Visit,2026-08-25,Pricing Page
A07323,L1390,Call,2026-08-25,Voicemail
A07324,L1392,Call,2026-08-25,Connected
A07325,L1393,Email,2026-08-25,No Response
A07326,L1393,Website Visit,2026-08-25,Blog
A07327,L1411,Call,2026-08-25,Connected
A07328,L1411,Website Visit,2026-08-25,Blog
A07329,L1423,Email,2026-08-25,No Response
A07330,L1425,Meeting,2026-08-25,Completed
A07331,L1447,Call,2026-08-25,Callback Requested
A07332,L1460,Call,2026-08-25,Callback Requested
A07333,L1485,Website Visit,2026-08-25,Pricing Page
A07334,L1514,Website Visit,2026-08-25,Contact Page
A07335,L1522,Call,2026-08-25,Not Interested
A07336,L1523,Meeting,2026-08-25,Rescheduled
A07337,L1541,Email,2026-08-25,Opened
A07338,L1560,Call,2026-08-25,No Answer
A07339,L1576,Website Visit,2026-08-25,Contact Page
A07340,L1627,Meeting,2026-08-25,Completed
A07341,L1650,Meeting,2026-08-25,Completed
A07342,L1687,Website Visit,2026-08-25,Case Study
A07343,L1688,Email,2026-08-25,Opened
A07344,L1689,Call,2026-08-25,No Answer
A07345,L1690,Meeting,2026-08-25,No Show
A07346,L1691,Website Visit,2026-08-25,Contact Page
A07347,L1729,Email,2026-08-25,Replied
A07348,L1729,Website Visit,2026-08-25,Contact Page
A07349,L1737,Website Visit,2026-08-25,Services Page
A07350,L1745,Website Visit,2026-08-25,Case Study
A07351,L1752,Call,2026-08-25,Connected
A07352,L1754,Call,2026-08-25,Connected
A07353,L1765,Website Visit,2026-08-25,Services Page
A07354,L1782,Website Visit,2026-08-25,Pricing Page
A07355,L1801,Website Visit,2026-08-25,Case Study
A07356,L1044,Call,2026-08-26,No Answer
A07357,L1072,Meeting,2026-08-26,Completed
A07358,L1080,Website Visit,2026-08-26,Blog
A07359,L1085,Call,2026-08-26,Connected
A07360,L1094,Email,2026-08-26,No Response
A07361,L1116,Meeting,2026-08-26,Completed
A07362,L1125,Meeting,2026-08-26,Completed
A07363,L1153,Call,2026-08-26,No Answer
A07364,L1164,Email,2026-08-26,Replied
A07365,L1179,Call,2026-08-26,No Answer
A07366,L1186,Call,2026-08-26,Connected
A07367,L1193,Meeting,2026-08-26,Completed
A07368,L1227,Call,2026-08-26,Connected
A07369,L1231,Meeting,2026-08-26,Completed
A07370,L1231,Meeting,2026-08-26,Completed
A07371,L1238,Email,2026-08-26,Opened
A07372,L1254,Call,2026-08-26,Connected
A07373,L1257,Email,2026-08-26,Replied
A07374,L1282,Email,2026-08-26,Opened
A07375,L1295,Meeting,2026-08-26,Completed
A07376,L1303,Email,2026-08-26,No Response
A07377,L1309,Website Visit,2026-08-26,Contact Page
A07378,L1311,Call,2026-08-26,No Answer
A07379,L1312,Website Visit,2026-08-26,Case Study
A07380,L1319,Website Visit,2026-08-26,Pricing Page
A07381,L1333,Call,2026-08-26,No Answer
A07382,L1338,Call,2026-08-26,Connected
A07383,L1354,Website Visit,2026-08-26,Case Study
A07384,L1424,Website Visit,2026-08-26,Blog
A07385,L1425,Website Visit,2026-08-26,Blog
A07386,L1428,Call,2026-08-26,No Answer
A07387,L1429,Call,2026-08-26,No Answer
A07388,L1448,Email,2026-08-26,Replied
A07389,L1469,Call,2026-08-26,Connected
A07390,L1476,Email,2026-08-26,Opened
A07391,L1487,Email,2026-08-26,Replied
A07392,L1497,Email,2026-08-26,Opened
A07393,L1548,Call,2026-08-26,Connected
A07394,L1562,Website Visit,2026-08-26,Contact Page
A07395,L1568,Email,2026-08-26,Replied
A07396,L1574,Email,2026-08-26,Opened
A07397,L1595,Call,2026-08-26,Connected
A07398,L1598,Website Visit,2026-08-26,Services Page
A07399,L1616,Meeting,2026-08-26,Completed
A07400,L1626,Call,2026-08-26,Connected
A07401,L1644,Email,2026-08-26,Replied
A07402,L1654,Call,2026-08-26,Callback Requested
A07403,L1670,Email,2026-08-26,Bounced
A07404,L1671,Website Visit,2026-08-26,Blog
A07405,L1678,Website Visit,2026-08-26,Pricing Page
A07406,L1691,Call,2026-08-26,Connected
A07407,L1699,Meeting,2026-08-26,No Show
A07408,L1706,Website Visit,2026-08-26,Services Page
A07409,L1708,Call,2026-08-26,No Answer
A07410,L1711,Call,2026-08-26,No Answer
A07411,L1719,Website Visit,2026-08-26,Case Study
A07412,L1721,Call,2026-08-26,Connected
A07413,L1722,Email,2026-08-26,Opened
A07414,L1722,Website Visit,2026-08-26,Pricing Page
A07415,L1725,Call,2026-08-26,Voicemail
A07416,L1730,Call,2026-08-26,Not Interested
A07417,L1752,Call,2026-08-26,Connected
A07418,L1765,Email,2026-08-26,Opened
A07419,L1766,Website Visit,2026-08-26,Contact Page
A07420,L1770,Website Visit,2026-08-26,Services Page
A07421,L1782,Call,2026-08-26,No Answer
A07422,L1782,Website Visit,2026-08-26,Pricing Page
A07423,L1796,Call,2026-08-26,No Answer
A07424,L1809,Website Visit,2026-08-26,Contact Page
A07425,L1822,Email,2026-08-26,Opened
A07426,L1824,Website Visit,2026-08-26,Case Study
A07427,L1059,Email,2026-08-27,Opened
A07428,L1085,Website Visit,2026-08-27,Services Page
A07429,L1088,Email,2026-08-27,Bounced
A07430,L1096,Website Visit,2026-08-27,Blog
A07431,L1096,Website Visit,2026-08-27,Pricing Page
A07432,L1125,Email,2026-08-27,Replied
A07433,L1182,Website Visit,2026-08-27,Blog
A07434,L1224,Website Visit,2026-08-27,Case Study
A07435,L1262,Website Visit,2026-08-27,Services Page
A07436,L1265,Email,2026-08-27,Opened
A07437,L1271,Email,2026-08-27,Opened
A07438,L1307,Call,2026-08-27,Connected
A07439,L1347,Call,2026-08-27,Connected
A07440,L1351,Meeting,2026-08-27,Completed
A07441,L1354,Website Visit,2026-08-27,Services Page
A07442,L1377,Email,2026-08-27,Opened
A07443,L1377,Website Visit,2026-08-27,Pricing Page
A07444,L1385,Website Visit,2026-08-27,Case Study
A07445,L1386,Call,2026-08-27,No Answer
A07446,L1406,Email,2026-08-27,No Response
A07447,L1422,Website Visit,2026-08-27,Case Study
A07448,L1425,Website Visit,2026-08-27,Pricing Page
A07449,L1459,Meeting,2026-08-27,Rescheduled
A07450,L1468,Website Visit,2026-08-27,Services Page
A07451,L1503,Email,2026-08-27,No Response
A07452,L1509,Website Visit,2026-08-27,Case Study
A07453,L1557,Website Visit,2026-08-27,Case Study
A07454,L1573,Website Visit,2026-08-27,Case Study
A07455,L1610,Website Visit,2026-08-27,Case Study
A07456,L1630,Email,2026-08-27,Opened
A07457,L1644,Call,2026-08-27,Not Interested
A07458,L1673,Website Visit,2026-08-27,Case Study
A07459,L1689,Email,2026-08-27,Opened
A07460,L1689,Website Visit,2026-08-27,Services Page
A07461,L1694,Call,2026-08-27,Connected
A07462,L1706,Website Visit,2026-08-27,Services Page
A07463,L1708,Call,2026-08-27,Connected
A07464,L1717,Call,2026-08-27,Callback Requested
A07465,L1745,Email,2026-08-27,Bounced
A07466,L1768,Meeting,2026-08-27,Completed
A07467,L1769,Call,2026-08-27,No Answer
A07468,L1770,Call,2026-08-27,No Answer
A07469,L1788,Website Visit,2026-08-27,Blog
A07470,L1811,Call,2026-08-27,No Answer
A07471,L1813,Call,2026-08-27,Connected
A07472,L1814,Meeting,2026-08-27,Completed
A07473,L1828,Call,2026-08-27,No Answer
A07474,L1066,Email,2026-08-28,Opened
A07475,L1158,Meeting,2026-08-28,Completed
A07476,L1162,Website Visit,2026-08-28,Services Page
A07477,L1166,Email,2026-08-28,Opened
A07478,L1169,Website Visit,2026-08-28,Pricing Page
A07479,L1179,Call,2026-08-28,Callback Requested
A07480,L1180,Website Visit,2026-08-28,Pricing Page
A07481,L1212,Call,2026-08-28,Connected
A07482,L1230,Website Visit,2026-08-28,Contact Page
A07483,L1234,Call,2026-08-28,Callback Requested
A07484,L1314,Website Visit,2026-08-28,Contact Page
A07485,L1333,Email,2026-08-28,Opened
A07486,L1341,Website Visit,2026-08-28,Pricing Page
A07487,L1399,Website Visit,2026-08-28,Blog
A07488,L1411,Email,2026-08-28,Opened
A07489,L1423,Call,2026-08-28,Callback Requested
A07490,L1446,Call,2026-08-28,Callback Requested
A07491,L1453,Call,2026-08-28,No Answer
A07492,L1454,Meeting,2026-08-28,Completed
A07493,L1476,Call,2026-08-28,No Answer
A07494,L1487,Call,2026-08-28,Connected
A07495,L1502,Call,2026-08-28,Voicemail
A07496,L1507,Call,2026-08-28,No Answer
A07497,L1507,Website Visit,2026-08-28,Pricing Page
A07498,L1514,Meeting,2026-08-28,Completed
A07499,L1522,Meeting,2026-08-28,Completed
A07500,L1551,Call,2026-08-28,Connected
A07501,L1557,Call,2026-08-28,Voicemail
A07502,L1560,Website Visit,2026-08-28,Case Study
A07503,L1564,Website Visit,2026-08-28,Services Page
A07504,L1569,Email,2026-08-28,No Response
A07505,L1569,Email,2026-08-28,No Response
A07506,L1578,Website Visit,2026-08-28,Pricing Page
A07507,L1589,Website Visit,2026-08-28,Case Study
A07508,L1590,Website Visit,2026-08-28,Blog
A07509,L1595,Website Visit,2026-08-28,Blog
A07510,L1596,Email,2026-08-28,Replied
A07511,L1599,Call,2026-08-28,No Answer
A07512,L1605,Website Visit,2026-08-28,Blog
A07513,L1609,Website Visit,2026-08-28,Pricing Page
A07514,L1612,Website Visit,2026-08-28,Blog
A07515,L1618,Meeting,2026-08-28,Completed
A07516,L1620,Call,2026-08-28,Connected
A07517,L1624,Email,2026-08-28,Opened
A07518,L1627,Call,2026-08-28,Connected
A07519,L1653,Call,2026-08-28,No Answer
A07520,L1663,Website Visit,2026-08-28,Case Study
A07521,L1664,Email,2026-08-28,No Response
A07522,L1678,Website Visit,2026-08-28,Case Study
A07523,L1686,Website Visit,2026-08-28,Contact Page
A07524,L1690,Email,2026-08-28,No Response
A07525,L1692,Call,2026-08-28,Callback Requested
A07526,L1692,Website Visit,2026-08-28,Contact Page
A07527,L1701,Call,2026-08-28,No Answer
A07528,L1711,Email,2026-08-28,Opened
A07529,L1724,Email,2026-08-28,Opened
A07530,L1755,Call,2026-08-28,No Answer
A07531,L1759,Call,2026-08-28,Connected
A07532,L1763,Meeting,2026-08-28,Completed
A07533,L1767,Website Visit,2026-08-28,Contact Page
A07534,L1782,Meeting,2026-08-28,No Show
A07535,L1786,Website Visit,2026-08-28,Services Page
A07536,L1803,Website Visit,2026-08-28,Blog
A07537,L1810,Website Visit,2026-08-28,Blog
A07538,L1814,Website Visit,2026-08-28,Pricing Page
A07539,L1817,Call,2026-08-28,Callback Requested
A07540,L1818,Website Visit,2026-08-28,Blog
A07541,L1076,Website Visit,2026-08-29,Services Page
A07542,L1106,Call,2026-08-29,No Answer
A07543,L1153,Website Visit,2026-08-29,Contact Page
A07544,L1164,Email,2026-08-29,No Response
A07545,L1174,Website Visit,2026-08-29,Services Page
A07546,L1179,Meeting,2026-08-29,Completed
A07547,L1184,Call,2026-08-29,No Answer
A07548,L1240,Website Visit,2026-08-29,Pricing Page
A07549,L1295,Website Visit,2026-08-29,Services Page
A07550,L1303,Website Visit,2026-08-29,Pricing Page
A07551,L1321,Website Visit,2026-08-29,Case Study
A07552,L1364,Website Visit,2026-08-29,Services Page
A07553,L1372,Call,2026-08-29,Connected
A07554,L1385,Email,2026-08-29,No Response
A07555,L1407,Call,2026-08-29,Connected
A07556,L1424,Call,2026-08-29,No Answer
A07557,L1424,Email,2026-08-29,No Response
A07558,L1424,Website Visit,2026-08-29,Services Page
A07559,L1425,Call,2026-08-29,Callback Requested
A07560,L1447,Email,2026-08-29,Replied
A07561,L1452,Website Visit,2026-08-29,Contact Page
A07562,L1485,Email,2026-08-29,No Response
A07563,L1523,Call,2026-08-29,Connected
A07564,L1537,Call,2026-08-29,No Answer
A07565,L1542,Call,2026-08-29,Connected
A07566,L1547,Call,2026-08-29,No Answer
A07567,L1550,Call,2026-08-29,Callback Requested
A07568,L1550,Call,2026-08-29,Connected
A07569,L1550,Website Visit,2026-08-29,Blog
A07570,L1551,Email,2026-08-29,No Response
A07571,L1559,Call,2026-08-29,No Answer
A07572,L1567,Website Visit,2026-08-29,Services Page
A07573,L1567,Website Visit,2026-08-29,Case Study
A07574,L1607,Email,2026-08-29,Opened
A07575,L1620,Website Visit,2026-08-29,Services Page
A07576,L1643,Website Visit,2026-08-29,Case Study
A07577,L1644,Website Visit,2026-08-29,Contact Page
A07578,L1645,Email,2026-08-29,Replied
A07579,L1665,Call,2026-08-29,No Answer
A07580,L1665,Email,2026-08-29,Bounced
A07581,L1670,Call,2026-08-29,Callback Requested
A07582,L1676,Call,2026-08-29,Voicemail
A07583,L1683,Call,2026-08-29,No Answer
A07584,L1698,Call,2026-08-29,No Answer
A07585,L1701,Call,2026-08-29,Connected
A07586,L1706,Call,2026-08-29,Connected
A07587,L1712,Website Visit,2026-08-29,Services Page
A07588,L1718,Website Visit,2026-08-29,Contact Page
A07589,L1722,Call,2026-08-29,Connected
A07590,L1734,Website Visit,2026-08-29,Case Study
A07591,L1740,Website Visit,2026-08-29,Pricing Page
A07592,L1744,Website Visit,2026-08-29,Services Page
A07593,L1747,Meeting,2026-08-29,Completed
A07594,L1747,Website Visit,2026-08-29,Blog
A07595,L1755,Website Visit,2026-08-29,Blog
A07596,L1762,Call,2026-08-29,No Answer
A07597,L1763,Meeting,2026-08-29,Completed
A07598,L1777,Website Visit,2026-08-29,Case Study
A07599,L1796,Website Visit,2026-08-29,Pricing Page
A07600,L1802,Call,2026-08-29,Connected
A07601,L1804,Website Visit,2026-08-29,Blog
A07602,L1849,Email,2026-08-29,No Response
A07603,L1077,Call,2026-08-30,No Answer
A07604,L1077,Email,2026-08-30,Replied
A07605,L1078,Website Visit,2026-08-30,Case Study
A07606,L1080,Website Visit,2026-08-30,Case Study
A07607,L1086,Website Visit,2026-08-30,Pricing Page
A07608,L1169,Website Visit,2026-08-30,Contact Page
A07609,L1184,Website Visit,2026-08-30,Pricing Page
A07610,L1205,Call,2026-08-30,Connected
A07611,L1215,Website Visit,2026-08-30,Case Study
A07612,L1257,Email,2026-08-30,Opened
A07613,L1277,Meeting,2026-08-30,Completed
A07614,L1297,Call,2026-08-30,Callback Requested
A07615,L1335,Email,2026-08-30,No Response
A07616,L1341,Call,2026-08-30,Not Interested
A07617,L1355,Website Visit,2026-08-30,Contact Page
A07618,L1379,Email,2026-08-30,Replied
A07619,L1418,Website Visit,2026-08-30,Blog
A07620,L1423,Website Visit,2026-08-30,Contact Page
A07621,L1478,Call,2026-08-30,Not Interested
A07622,L1485,Website Visit,2026-08-30,Case Study
A07623,L1497,Call,2026-08-30,Voicemail
A07624,L1516,Website Visit,2026-08-30,Contact Page
A07625,L1550,Meeting,2026-08-30,Completed
A07626,L1557,Call,2026-08-30,No Answer
A07627,L1559,Call,2026-08-30,Callback Requested
A07628,L1608,Website Visit,2026-08-30,Contact Page
A07629,L1613,Website Visit,2026-08-30,Services Page
A07630,L1634,Website Visit,2026-08-30,Case Study
A07631,L1644,Email,2026-08-30,Opened
A07632,L1646,Call,2026-08-30,Callback Requested
A07633,L1650,Call,2026-08-30,Callback Requested
A07634,L1657,Meeting,2026-08-30,Completed
A07635,L1689,Website Visit,2026-08-30,Case Study
A07636,L1698,Website Visit,2026-08-30,Contact Page
A07637,L1705,Call,2026-08-30,Connected
A07638,L1705,Website Visit,2026-08-30,Case Study
A07639,L1707,Call,2026-08-30,Connected
A07640,L1730,Email,2026-08-30,Opened
A07641,L1733,Email,2026-08-30,No Response
A07642,L1768,Website Visit,2026-08-30,Contact Page
A07643,L1773,Email,2026-08-30,Opened
A07644,L1791,Call,2026-08-30,No Answer
A07645,L1798,Call,2026-08-30,Callback Requested
A07646,L1807,Website Visit,2026-08-30,Services Page
A07647,L1814,Email,2026-08-30,Opened
A07648,L1836,Website Visit,2026-08-30,Services Page
A07649,L1839,Website Visit,2026-08-30,Case Study
A07650,L1841,Call,2026-08-30,Voicemail
A07651,L1134,Call,2026-08-31,Voicemail
