Lead_ID,Company_Name,Industry,Company_Size,Size_Order,Location,Lead_Source,Service_Interest,Annual_Revenue_Cr,Revenue_Imputed,Lead_Created_Date,Lead_Month,Lead_Stage,Stage_Order,Follow_Up_Status,Next_Follow_Up_Date,Follow_Up_Flag,Days_Overdue,Sales_Rep_ID,Deal_Value,Conversion,Deal_Outcome,Website_Visits,Email_Interactions,Calls_Made,Calls_Connected,Meetings,Total_Activities,Last_Contact_Date,Days_Since_Last_Contact,Score_Size,Score_Revenue,Score_Website,Score_Email,Score_Meetings,Score_Service_Fit,Score_Prior_Engagement,Lead_Score,Lead_Category
L1495,Indus EdTech,Education,51-200,2,Pune,Google Search,Cloud Services,29.9,False,2026-07-20,2026-07,Meeting,4,Follow-up Required,2026-09-22,Upcoming,0.0,SR02,,No,Open,2,1,2,1,1,6,2026-08-24,26,5,5,6,5,12,4,5,42,Cold
L1496,Sagar Finserv,FinTech,1000+,5,Pune,Email Campaign,Cybersecurity,2994.0,False,2026-07-20,2026-07,Qualified,3,Waiting for Response,2026-09-03,Overdue,16.0,SR09,,No,Open,0,0,1,0,0,3,2026-09-12,7,20,20,0,0,0,10,0,50,Cold
L1497,Kaveri Brands,Retail,201-500,3,Mumbai,Events,Digital Transformation,84.9,False,2026-07-20,2026-07,Qualified,3,Follow-up Required,2026-09-26,Upcoming,0.0,SR09,,No,Open,1,1,2,0,0,4,2026-08-30,20,10,10,3,5,0,10,0,38,Cold
L1498,Evergreen Wealth Tech,FinTech,201-500,3,Hyderabad,LinkedIn,Digital Transformation,105.9,False,2026-07-21,2026-07,Won,6,Closed,,No Follow-up Needed,0.0,SR04,775000,Yes,Won,3,1,5,2,0,14,2026-09-18,1,10,10,6,5,0,4,10,45,Cold
L1499,Optima Capital Tech,FinTech,51-200,2,Gurgaon,Website,Software Development,19.3,False,2026-07-21,2026-07,New,1,Follow-up Required,2026-09-19,Due Today,0.0,SR10,,No,Open,2,0,0,0,0,2,,,5,5,6,0,0,4,0,20,Cold
L1500,Wavelet Networks,E-commerce,1-50,1,Ahmedabad,LinkedIn,DevOps,10.8,False,2026-07-21,2026-07,Qualified,3,Not Interested,,No Follow-up Needed,0.0,SR06,,No,Lost,1,1,1,0,0,4,2026-09-11,8,0,5,3,5,0,4,0,17,Cold
L1501,Nimbus Supply Chain,Logistics,1000+,5,Gurgaon,Google Search,Software Development,2879.0,False,2026-07-21,2026-07,New,1,Follow-up Required,2026-09-12,Overdue,7.0,SR10,,No,Open,2,0,0,0,0,2,,,20,20,6,0,0,4,0,50,Cold
L1502,Falcon Retail Tech,E-commerce,201-500,3,Bengaluru,Cold Calling,Cloud Services,42.8,False,2026-07-21,2026-07,Contacted,2,Waiting for Response,2026-09-01,Overdue,18.0,SR07,,No,Open,0,0,2,0,0,2,2026-08-28,22,10,5,0,0,0,10,0,25,Cold
L1503,Hive Cargo,Logistics,1-50,1,Jaipur,LinkedIn,Cloud Services,5.5,False,2026-07-21,2026-07,Contacted,2,Not Interested,,No Follow-up Needed,0.0,SR10,,No,Lost,1,0,2,0,0,4,2026-08-27,23,0,0,3,0,0,10,0,13,Cold
L1504,Kaveri Technologies,Logistics,1000+,5,Jaipur,Cold Calling,Digital Transformation,2193.4,False,2026-07-21,2026-07,Meeting,4,Waiting for Response,2026-09-08,Overdue,11.0,SR05,,No,Open,1,0,2,1,1,5,2026-09-18,1,20,20,3,0,12,10,5,70,Warm
L1505,Echo Retail Tech,E-commerce,201-500,3,Bengaluru,Email Campaign,Digital Transformation,183.6,False,2026-07-22,2026-07,New,1,Follow-up Required,2026-09-18,Overdue,1.0,SR07,,No,Open,1,0,0,0,0,1,,,10,10,3,0,0,4,0,27,Cold
L1506,Delta Academy Systems,Education,51-200,2,Pune,Google Search,Cloud Services,43.7,False,2026-07-22,2026-07,Qualified,3,Follow-up Required,2026-09-26,Upcoming,0.0,SR09,,No,Open,1,0,2,1,0,4,2026-09-06,13,5,5,3,0,0,4,5,22,Cold
L1507,Apex Capital Tech,FinTech,51-200,2,Chennai,Website,DevOps,41.8,False,2026-07-22,2026-07,Meeting,4,Meeting Scheduled,2026-09-23,Upcoming,0.0,SR08,,No,Open,4,3,2,1,2,11,2026-09-19,0,5,5,10,10,20,4,5,59,Cold
L1508,Paragon Cloudware,SaaS,1-50,1,Noida,LinkedIn,Digital Transformation,13.9,False,2026-07-22,2026-07,New,1,Follow-up Required,2026-10-09,Upcoming,0.0,SR05,,No,Open,2,0,0,0,0,2,,,0,5,6,0,0,4,0,15,Cold
L1509,Ekam EdTech,Education,201-500,3,Bengaluru,LinkedIn,Software Development,131.1,False,2026-07-22,2026-07,New,1,Follow-up Required,2026-10-03,Upcoming,0.0,SR07,,No,Open,2,0,0,0,0,2,,,10,10,6,0,0,10,0,36,Cold
L1510,Aryan Technologies,Manufacturing,201-500,3,Bengaluru,Cold Calling,Digital Transformation,150.3,False,2026-07-22,2026-07,Contacted,2,Waiting for Response,2026-10-04,Upcoming,0.0,SR07,,No,Open,2,0,1,0,0,3,2026-09-18,1,10,10,6,0,0,10,0,36,Cold
L1511,Garuda Marketplace,E-commerce,51-200,2,Delhi,Events,Cybersecurity,20.0,False,2026-07-22,2026-07,New,1,Follow-up Required,2026-09-04,Overdue,15.0,SR10,,No,Open,1,0,0,0,0,1,,,5,5,3,0,0,4,0,17,Cold
L1512,Jade Academy Systems,Education,201-500,3,Gurgaon,LinkedIn,Software Development,174.9,False,2026-07-23,2026-07,Meeting,4,Waiting for Response,2026-09-20,Upcoming,0.0,SR01,,No,Open,2,1,2,1,0,8,2026-09-19,0,10,10,6,5,0,10,5,46,Cold
L1513,Meridian Cloudware,SaaS,501-1000,4,Hyderabad,Cold Calling,DevOps,266.0,False,2026-07-23,2026-07,New,1,Follow-up Required,2026-09-12,Overdue,7.0,SR08,,No,Open,2,0,0,0,0,2,,,15,15,6,0,0,10,0,46,Cold
L1514,Quartz Retail Tech,E-commerce,51-200,2,Delhi,LinkedIn,Cybersecurity,23.5,False,2026-07-23,2026-07,Meeting,4,Meeting Scheduled,2026-10-03,Upcoming,0.0,SR01,,No,Open,1,1,3,1,2,9,2026-09-17,2,5,5,3,5,20,4,5,47,Cold
L1515,Loop Marketplace,E-commerce,201-500,3,Gurgaon,Cold Calling,Software Development,116.0,False,2026-07-23,2026-07,New,1,Follow-up Required,2026-09-21,Upcoming,0.0,SR03,,No,Open,0,0,0,0,0,0,,,10,10,0,0,0,10,0,30,Cold
L1516,Orbit Engineering,Manufacturing,201-500,3,Delhi,Cold Calling,Digital Transformation,99.9,False,2026-07-23,2026-07,New,1,Follow-up Required,2026-10-03,Upcoming,0.0,SR01,,No,Open,2,0,0,0,0,2,,,10,10,6,0,0,10,0,36,Cold
L1517,Zest Enterprises,FinTech,201-500,3,Hyderabad,Website,DevOps,170.3,False,2026-07-24,2026-07,Contacted,2,Not Interested,,No Follow-up Needed,0.0,SR08,,No,Lost,0,1,2,0,0,3,2026-09-18,1,10,10,0,5,0,4,0,29,Cold
L1518,Kaveri Engineering,Manufacturing,51-200,2,Mumbai,Website,DevOps,37.2,False,2026-07-24,2026-07,New,1,Follow-up Required,2026-09-14,Overdue,5.0,SR02,,No,Open,0,0,0,0,0,0,,,5,5,0,0,0,4,0,14,Cold
L1519,Loop Labs,Retail,501-1000,4,Delhi,Website,Digital Transformation,190.3,False,2026-07-24,2026-07,Contacted,2,Waiting for Response,2026-09-28,Upcoming,0.0,SR03,,No,Open,0,0,2,0,0,3,2026-09-03,16,15,10,0,0,0,10,0,35,Cold
L1520,Ion Enterprises,SaaS,201-500,3,Unknown,Website,Software Development,121.4,True,2026-07-24,2026-07,New,1,Follow-up Required,2026-09-21,Upcoming,0.0,SR07,,No,Open,2,0,0,0,0,2,,,10,10,6,0,0,4,0,30,Cold
L1521,Pinnacle Labs,E-commerce,1-50,1,Unknown,LinkedIn,DevOps,4.4,False,2026-07-24,2026-07,New,1,Follow-up Required,2026-09-19,Due Today,0.0,SR06,,No,Open,1,0,0,0,0,1,,,0,0,3,0,0,4,0,7,Cold
L1522,Garuda Group,SaaS,201-500,3,Bengaluru,LinkedIn,DevOps,121.4,True,2026-07-25,2026-07,Proposal,5,Not Interested,,No Follow-up Needed,0.0,SR08,1030000,No,Lost,4,1,4,0,2,12,2026-09-15,4,10,10,10,5,20,10,0,65,Warm
L1523,Paragon Wealth Tech,FinTech,1000+,5,Hyderabad,Referral,Cybersecurity,2254.2,False,2026-07-25,2026-07,Won,6,Closed,,No Follow-up Needed,0.0,SR07,2085000,Yes,Won,4,3,5,2,2,16,2026-09-12,7,20,20,10,10,20,10,10,100,Hot
L1524,Rudra Enterprises,Education,201-500,3,Hyderabad,Cold Calling,Digital Transformation,181.8,False,2026-07-25,2026-07,New,1,Follow-up Required,2026-10-08,Upcoming,0.0,SR08,,No,Open,0,0,0,0,0,0,,,10,10,0,0,0,10,0,30,Cold
L1525,Horizon Academy Systems,Education,1000+,5,Hyderabad,Referral,Digital Transformation,699.2,False,2026-07-25,2026-07,Meeting,4,Follow-up Required,2026-10-01,Upcoming,0.0,SR04,,No,Open,2,2,3,0,1,9,2026-09-16,3,20,20,6,10,12,10,0,78,Warm
L1526,Gravity Diagnostics,Healthcare,1-50,1,Bengaluru,Cold Calling,Cybersecurity,3.2,False,2026-07-25,2026-07,Contacted,2,Not Interested,,No Follow-up Needed,0.0,SR07,,No,Lost,0,1,2,1,0,3,2026-09-12,7,0,0,0,5,0,10,5,20,Cold
L1527,Relay Components,Manufacturing,51-200,2,Hyderabad,Email Campaign,Digital Transformation,52.0,False,2026-07-25,2026-07,New,1,Follow-up Required,2026-09-22,Upcoming,0.0,SR08,,No,Open,0,0,0,0,0,0,,,5,10,0,0,0,10,0,25,Cold
L1528,Lakshya Freight,Logistics,201-500,3,Noida,Website,Digital Transformation,119.8,False,2026-07-25,2026-07,Qualified,3,Follow-up Required,2026-09-27,Upcoming,0.0,SR10,,No,Open,0,1,2,0,0,4,2026-09-11,8,10,10,0,5,0,10,0,35,Cold
L1529,Wisp Stores,Retail,51-200,2,Unknown,Cold Calling,Digital Transformation,28.5,False,2026-07-25,2026-07,New,1,Follow-up Required,2026-09-08,Overdue,11.0,SR02,,No,Open,1,0,0,0,0,1,,,5,5,3,0,0,10,0,23,Cold
L1530,Sapphire Retail,Retail,201-500,3,Mumbai,Events,Cloud Services,43.6,False,2026-07-25,2026-07,New,1,Follow-up Required,2026-09-27,Upcoming,0.0,SR09,,No,Open,0,0,0,0,0,0,,,10,5,0,0,0,10,0,25,Cold
L1531,Summit Softech,Retail,1-50,1,Mumbai,LinkedIn,Digital Transformation,2.8,False,2026-07-26,2026-07,New,1,Follow-up Required,2026-10-01,Upcoming,0.0,SR06,,No,Open,2,0,0,0,0,2,,,0,0,6,0,0,10,0,16,Cold
L1532,Relay Health,Healthcare,1-50,1,Bengaluru,Cold Calling,Digital Transformation,7.4,False,2026-07-26,2026-07,New,1,Follow-up Required,2026-09-15,Overdue,4.0,SR08,,No,Open,0,0,0,0,0,0,,,0,0,0,0,0,10,0,10,Cold
L1533,Zephyr Components,Manufacturing,51-200,2,Delhi,Cold Calling,Digital Transformation,10.6,False,2026-07-26,2026-07,New,1,Follow-up Required,2026-09-08,Overdue,11.0,SR10,,No,Open,2,0,0,0,0,2,,,5,5,6,0,0,10,0,26,Cold
L1534,Radiant Labs,Manufacturing,201-500,3,Bengaluru,Cold Calling,Digital Transformation,47.6,False,2026-07-26,2026-07,New,1,Follow-up Required,2026-09-30,Upcoming,0.0,SR04,,No,Open,0,0,0,0,0,0,,,10,5,0,0,0,10,0,25,Cold
L1535,Hive Online,E-commerce,1000+,5,Chennai,Referral,Cybersecurity,794.0,False,2026-07-26,2026-07,New,1,Follow-up Required,2026-10-07,Upcoming,0.0,SR08,,No,Open,1,0,0,0,0,1,,,20,20,3,0,0,4,0,47,Cold
L1536,Prana Engineering,Manufacturing,501-1000,4,Mumbai,Cold Calling,Digital Transformation,272.9,False,2026-07-26,2026-07,Qualified,3,Contacted,2026-09-05,Overdue,14.0,SR09,,No,Open,3,1,1,0,0,5,2026-09-16,3,15,15,6,5,0,10,0,51,Cold
L1537,Meridian Manufacturing,Manufacturing,1-50,1,Delhi,LinkedIn,Cybersecurity,9.2,False,2026-07-26,2026-07,Meeting,4,Waiting for Response,2026-09-29,Upcoming,0.0,SR05,,No,Open,1,1,3,2,1,7,2026-09-09,10,0,0,3,5,12,4,10,34,Cold
L1538,Radiant Solutions,Healthcare,1-50,1,Bengaluru,Referral,Cloud Services,14.2,False,2026-07-26,2026-07,Contacted,2,Contacted,2026-10-07,Upcoming,0.0,SR04,,No,Open,2,0,1,0,0,3,2026-09-05,14,0,5,6,0,0,4,0,15,Cold
L1539,Prana Solutions,Manufacturing,51-200,2,Mumbai,Cold Calling,Cloud Services,54.1,False,2026-07-26,2026-07,Contacted,2,Not Interested,,No Follow-up Needed,0.0,SR09,,No,Lost,1,0,2,1,0,3,2026-08-16,34,5,10,3,0,0,10,5,33,Cold
L1540,Cedar Stores,Retail,1000+,5,Jaipur,Website,Digital Transformation,619.2,False,2026-07-26,2026-07,Contacted,2,Waiting for Response,2026-09-22,Upcoming,0.0,SR05,,No,Open,2,0,2,0,0,5,2026-09-09,10,20,20,6,0,0,10,0,56,Cold
L1541,Willow Logistics,Logistics,201-500,3,Gurgaon,LinkedIn,Digital Transformation,106.2,False,2026-07-26,2026-07,Contacted,2,Not Interested,,No Follow-up Needed,0.0,SR03,,No,Lost,0,1,2,1,0,3,2026-08-25,25,10,10,0,5,0,10,5,40,Cold
L1542,Helix Platforms,SaaS,201-500,3,Mumbai,Cold Calling,Software Development,147.9,False,2026-07-26,2026-07,Qualified,3,Contacted,2026-09-19,Due Today,0.0,SR06,,No,Open,0,0,2,1,0,4,2026-09-04,15,10,10,0,0,0,4,5,29,Cold
L1543,Bolt Industries,Education,51-200,2,Bengaluru,Cold Calling,Digital Transformation,52.5,False,2026-07-27,2026-07,New,1,Follow-up Required,2026-09-25,Upcoming,0.0,SR07,,No,Open,2,0,0,0,0,2,,,5,10,6,0,0,10,0,31,Cold
L1544,Ion Networks,Healthcare,501-1000,4,Mumbai,Google Search,Software Development,414.1,False,2026-07-27,2026-07,Qualified,3,Contacted,2026-09-21,Upcoming,0.0,SR09,,No,Open,2,2,1,0,0,5,2026-09-15,4,15,15,6,10,0,4,0,50,Cold
L1545,Cobalt Pvt Ltd,FinTech,1-50,1,Delhi,Cold Calling,Software Development,10.0,False,2026-07-27,2026-07,New,1,Follow-up Required,2026-09-29,Upcoming,0.0,SR05,,No,Open,2,0,0,0,0,2,,,0,5,6,0,0,4,0,15,Cold
L1546,Crest Logistics,Logistics,501-1000,4,Pune,Email Campaign,Cloud Services,471.7,False,2026-07-28,2026-07,Qualified,3,Waiting for Response,2026-09-19,Due Today,0.0,SR02,,No,Open,1,0,3,1,0,6,2026-08-23,27,15,15,3,0,0,10,5,48,Cold
L1547,Mosaic Learning,Education,201-500,3,Unknown,LinkedIn,Software Development,155.7,False,2026-07-28,2026-07,Qualified,3,Meeting Scheduled,2026-09-24,Upcoming,0.0,SR07,,No,Open,2,0,3,0,0,7,2026-09-18,1,10,10,6,0,0,10,0,36,Cold
L1548,Sapphire Industrial,Manufacturing,201-500,3,Bengaluru,Cold Calling,DevOps,82.1,False,2026-07-28,2026-07,Contacted,2,Not Interested,,No Follow-up Needed,0.0,SR04,,No,Lost,0,0,2,1,0,2,2026-09-07,12,10,10,0,0,0,4,5,29,Cold
L1549,Kinetic Labs,Manufacturing,1-50,1,Hyderabad,Referral,Software Development,14.9,False,2026-07-28,2026-07,Contacted,2,Waiting for Response,2026-09-08,Overdue,11.0,SR07,,No,Open,1,1,2,1,0,4,2026-09-13,6,0,5,3,5,0,4,5,22,Cold
L1550,Meridian Solutions,SaaS,201-500,3,Bengaluru,Email Campaign,Digital Transformation,130.1,False,2026-07-28,2026-07,Meeting,4,Meeting Scheduled,2026-09-22,Upcoming,0.0,SR08,,No,Open,3,1,3,1,1,10,2026-09-18,1,10,10,6,5,12,4,5,52,Cold
L1551,Rudra Wealth Tech,FinTech,201-500,3,Bengaluru,Email Campaign,Software Development,103.6,False,2026-07-28,2026-07,Contacted,2,Follow-up Required,2026-10-10,Upcoming,0.0,SR07,,No,Open,0,0,2,1,0,3,2026-09-03,16,10,10,0,0,0,4,5,29,Cold
L1552,Umbra Retail Tech,E-commerce,1000+,5,Pune,Referral,Digital Transformation,1195.2,False,2026-07-28,2026-07,New,1,Follow-up Required,2026-10-06,Upcoming,0.0,SR02,,No,Open,2,0,0,0,0,2,,,20,20,6,0,0,4,0,50,Cold
L1553,Ekam Retail,Retail,51-200,2,Bengaluru,Referral,Cloud Services,59.8,False,2026-07-28,2026-07,Qualified,3,Contacted,2026-10-08,Upcoming,0.0,SR07,,No,Open,1,1,1,0,0,4,2026-09-11,8,5,10,3,5,0,10,0,33,Cold
L1554,Yash Payments,FinTech,501-1000,4,Delhi,Cold Calling,Cybersecurity,159.0,False,2026-07-28,2026-07,Qualified,3,Waiting for Response,2026-10-09,Upcoming,0.0,SR10,,No,Open,2,1,1,0,0,4,2026-08-18,32,15,10,6,5,0,10,0,46,Cold
L1555,Himalaya Global,E-commerce,51-200,2,Ahmedabad,Cold Calling,Digital Transformation,26.0,False,2026-07-28,2026-07,New,1,Follow-up Required,2026-10-08,Upcoming,0.0,SR02,,No,Open,1,0,0,0,0,1,,,5,5,3,0,0,4,0,17,Cold
L1556,Vista Software,SaaS,1-50,1,Chennai,Cold Calling,Cloud Services,13.9,False,2026-07-28,2026-07,Contacted,2,Waiting for Response,2026-10-08,Upcoming,0.0,SR07,,No,Open,1,0,1,0,0,2,2026-09-02,17,0,5,3,0,0,10,0,18,Cold
L1557,Zephyr Global,SaaS,1000+,5,Pune,LinkedIn,DevOps,2275.6,False,2026-07-28,2026-07,Won,6,Closed,,No Follow-up Needed,0.0,SR09,1920000,Yes,Won,5,2,3,1,2,13,2026-09-16,3,20,20,10,10,20,10,5,95,Hot
L1558,Mantra Enterprises,E-commerce,201-500,3,Bengaluru,Referral,Cloud Services,153.0,False,2026-07-28,2026-07,New,1,Follow-up Required,2026-09-24,Upcoming,0.0,SR07,,No,Open,0,0,0,0,0,0,,,10,10,0,0,0,10,0,30,Cold
L1559,Unity Industrial,Manufacturing,201-500,3,Bengaluru,LinkedIn,Digital Transformation,121.4,True,2026-07-28,2026-07,Qualified,3,Contacted,2026-10-03,Upcoming,0.0,SR04,,No,Open,1,0,3,1,0,6,2026-09-12,7,10,10,3,0,0,10,5,38,Cold
L1560,Zephyr EdTech,Education,1000+,5,Unknown,LinkedIn,Cloud Services,1915.1,False,2026-07-29,2026-07,Meeting,4,Not Interested,,No Follow-up Needed,0.0,SR01,,No,Lost,4,0,3,0,1,9,2026-09-06,13,20,20,10,0,12,4,0,66,Warm
L1561,Unity Logistics,Logistics,201-500,3,Pune,LinkedIn,Software Development,117.5,False,2026-07-29,2026-07,New,1,Follow-up Required,2026-10-02,Upcoming,0.0,SR06,,No,Open,2,0,0,0,0,2,,,10,10,6,0,0,4,0,30,Cold
L1562,Pulse Marketplace,E-commerce,51-200,2,Unknown,Cold Calling,Cloud Services,14.2,False,2026-07-29,2026-07,Contacted,2,Contacted,2026-09-24,Upcoming,0.0,SR01,,No,Open,2,0,2,1,0,5,2026-09-19,0,5,5,6,0,0,10,5,31,Cold
L1563,Prana Retail Tech,E-commerce,201-500,3,Delhi,Cold Calling,DevOps,95.6,False,2026-07-29,2026-07,Contacted,2,Waiting for Response,2026-10-10,Upcoming,0.0,SR01,,No,Open,0,0,2,1,0,3,2026-09-11,8,10,10,0,0,0,4,5,29,Cold
L1564,Bharat Systems,Logistics,51-200,2,Mumbai,Cold Calling,Digital Transformation,54.0,False,2026-07-29,2026-07,New,1,Follow-up Required,2026-09-19,Due Today,0.0,SR06,,No,Open,2,0,0,0,0,2,,,5,10,6,0,0,10,0,31,Cold
L1565,Sapphire Technologies,Retail,51-200,2,Pune,Email Campaign,Software Development,40.6,False,2026-07-29,2026-07,Contacted,2,Contacted,2026-09-11,Overdue,8.0,SR09,,No,Open,1,0,2,1,0,3,2026-09-11,8,5,5,3,0,0,4,5,22,Cold
L1566,Echo MedTech,Healthcare,1000+,5,Noida,Website,Software Development,959.7,False,2026-07-29,2026-07,New,1,Follow-up Required,2026-10-03,Upcoming,0.0,SR05,,No,Open,1,0,0,0,0,1,,,20,20,3,0,0,4,0,47,Cold
L1567,Jade Diagnostics,Healthcare,1-50,1,Bengaluru,Events,DevOps,8.1,True,2026-07-29,2026-07,Proposal,5,Not Interested,,No Follow-up Needed,0.0,SR08,165000,No,Lost,5,2,3,2,2,14,2026-09-17,2,0,0,10,10,20,4,10,54,Cold
L1568,Helix Pvt Ltd,Healthcare,1000+,5,Mumbai,Cold Calling,Software Development,2041.7,False,2026-07-29,2026-07,Meeting,4,Meeting Scheduled,2026-10-03,Upcoming,0.0,SR06,,No,Open,2,1,3,0,1,8,2026-09-19,0,20,20,6,5,12,4,0,67,Warm
L1569,Flux Knowledge,Education,501-1000,4,Pune,Referral,Cloud Services,299.4,False,2026-07-30,2026-07,Proposal,5,Closed,,No Follow-up Needed,0.0,SR09,1095000,No,Lost,5,1,3,2,2,13,2026-09-17,2,15,15,10,5,20,4,10,79,Warm
L1570,Unity Knowledge,Education,1-50,1,Gurgaon,Cold Calling,Digital Transformation,2.3,False,2026-07-30,2026-07,New,1,Follow-up Required,2026-09-01,Overdue,18.0,SR10,,No,Open,1,0,0,0,0,1,,,0,0,3,0,0,10,0,13,Cold
L1571,Urban Systems,Education,201-500,3,Gurgaon,Cold Calling,Cloud Services,54.9,False,2026-07-30,2026-07,Contacted,2,Waiting for Response,2026-09-24,Upcoming,0.0,SR01,,No,Open,0,0,2,1,0,2,2026-08-22,28,10,10,0,0,0,4,5,29,Cold
L1572,Nexora Enterprises,FinTech,1000+,5,Chennai,Referral,Software Development,2616.3,False,2026-07-30,2026-07,Qualified,3,Follow-up Required,2026-09-22,Upcoming,0.0,SR07,,No,Open,1,1,3,2,0,5,2026-09-05,14,20,20,3,5,0,4,10,62,Warm
L1573,Summit Software,SaaS,201-500,3,Pune,Cold Calling,DevOps,121.4,True,2026-07-30,2026-07,New,1,Follow-up Required,2026-10-09,Upcoming,0.0,SR06,,No,Open,1,0,0,0,0,1,,,10,10,3,0,0,10,0,33,Cold
L1574,Oasis Stores,Retail,1-50,1,Unknown,LinkedIn,DevOps,9.0,False,2026-07-30,2026-07,Meeting,4,Meeting Scheduled,2026-09-28,Upcoming,0.0,SR05,,No,Open,2,3,3,0,1,9,2026-09-18,1,0,0,6,10,12,4,0,32,Cold
L1575,Sagar Softech,SaaS,201-500,3,Mumbai,Cold Calling,Cybersecurity,158.3,False,2026-07-30,2026-07,Contacted,2,Contacted,2026-10-02,Upcoming,0.0,SR06,,No,Open,0,1,2,1,0,3,2026-09-16,3,10,10,0,5,0,4,5,34,Cold
L1576,Kestrel Marketplace,E-commerce,1000+,5,Pune,Cold Calling,Cloud Services,2976.1,False,2026-07-30,2026-07,Qualified,3,Waiting for Response,2026-10-09,Upcoming,0.0,SR09,,No,Open,3,0,3,1,0,8,2026-09-10,9,20,20,6,0,0,10,5,61,Warm
L1577,Aryan Health,Healthcare,201-500,3,Mumbai,LinkedIn,Cloud Services,200.0,False,2026-07-30,2026-07,Contacted,2,Follow-up Required,2026-09-19,Due Today,0.0,SR06,,No,Open,2,0,2,2,0,5,2026-09-17,2,10,15,6,0,0,4,10,45,Cold
L1578,Loop Global,Retail,51-200,2,Chennai,Cold Calling,Digital Transformation,27.5,False,2026-07-30,2026-07,New,1,Follow-up Required,2026-09-27,Upcoming,0.0,SR08,,No,Open,2,0,0,0,0,2,,,5,5,6,0,0,10,0,26,Cold
L1579,Zephyr Learning,Education,51-200,2,Bengaluru,Cold Calling,Cloud Services,28.7,False,2026-07-30,2026-07,New,1,Follow-up Required,2026-09-19,Due Today,0.0,SR04,,No,Open,0,0,0,0,0,0,,,5,5,0,0,0,4,0,14,Cold
L1580,Crest Stores,Retail,501-1000,4,Gurgaon,Cold Calling,Cloud Services,436.9,False,2026-07-31,2026-07,New,1,Follow-up Required,2026-10-04,Upcoming,0.0,SR01,,No,Open,0,0,0,0,0,0,,,15,15,0,0,0,10,0,40,Cold
L1581,Hive Engineering,Manufacturing,51-200,2,Mumbai,Email Campaign,Cloud Services,47.5,False,2026-07-31,2026-07,New,1,Follow-up Required,2026-09-04,Overdue,15.0,SR09,,No,Open,2,0,0,0,0,2,,,5,5,6,0,0,10,0,26,Cold
L1582,Indus Cloudware,SaaS,501-1000,4,Mumbai,Cold Calling,Software Development,357.4,False,2026-07-31,2026-07,Contacted,2,Contacted,2026-09-15,Overdue,4.0,SR06,,No,Open,1,1,1,0,0,3,2026-09-01,18,15,15,3,5,0,4,0,42,Cold
L1583,Vanguard Software,SaaS,51-200,2,Bengaluru,Cold Calling,DevOps,19.4,False,2026-07-31,2026-07,New,1,Follow-up Required,2026-09-27,Upcoming,0.0,SR07,,No,Open,0,0,0,0,0,0,,,5,5,0,0,0,10,0,20,Cold
L1584,Apex Pvt Ltd,Retail,201-500,3,Mumbai,Cold Calling,Software Development,169.1,False,2026-07-31,2026-07,New,1,Follow-up Required,2026-10-07,Upcoming,0.0,SR02,,No,Open,2,0,0,0,0,2,,,10,10,6,0,0,4,0,30,Cold
L1585,Flux Retail Tech,E-commerce,1-50,1,Bengaluru,Website,Software Development,11.7,False,2026-07-31,2026-07,New,1,Follow-up Required,2026-09-24,Upcoming,0.0,SR04,,No,Open,1,0,0,0,0,1,,,0,5,3,0,0,10,0,18,Cold
L1586,Spark Systems,Manufacturing,51-200,2,Chennai,Cold Calling,Digital Transformation,39.7,False,2026-07-31,2026-07,Qualified,3,Waiting for Response,2026-09-30,Upcoming,0.0,SR08,,No,Open,0,0,2,1,0,3,2026-08-17,33,5,5,0,0,0,10,5,25,Cold
L1587,Bharat Health,Healthcare,201-500,3,Chennai,LinkedIn,Digital Transformation,136.6,False,2026-07-31,2026-07,New,1,Follow-up Required,2026-09-25,Upcoming,0.0,SR04,,No,Open,0,0,0,0,0,0,,,10,10,0,0,0,10,0,30,Cold
L1588,Quest Enterprises,Healthcare,51-200,2,Pune,Events,Digital Transformation,32.9,False,2026-08-01,2026-08,New,1,Follow-up Required,2026-09-19,Due Today,0.0,SR02,,No,Open,1,0,0,0,0,1,,,5,5,3,0,0,10,0,23,Cold
L1589,Wavelet Cloudware,SaaS,501-1000,4,Mumbai,Cold Calling,DevOps,156.8,False,2026-08-01,2026-08,New,1,Follow-up Required,2026-09-19,Due Today,0.0,SR06,,No,Open,2,0,0,0,0,2,,,15,10,6,0,0,10,0,41,Cold
L1590,Lakshya Group,Retail,201-500,3,Mumbai,Cold Calling,Cloud Services,65.8,False,2026-08-01,2026-08,New,1,Follow-up Required,2026-10-06,Upcoming,0.0,SR09,,No,Open,1,0,0,0,0,1,,,10,10,3,0,0,10,0,33,Cold
L1591,Zenith Global,Manufacturing,1000+,5,Gurgaon,Cold Calling,Digital Transformation,1775.2,True,2026-08-01,2026-08,New,1,Follow-up Required,2026-10-06,Upcoming,0.0,SR01,,No,Open,1,0,0,0,0,1,,,20,20,3,0,0,10,0,53,Cold
L1592,Meridian Softech,SaaS,51-200,2,Noida,Cold Calling,DevOps,19.3,False,2026-08-01,2026-08,New,1,Follow-up Required,2026-09-26,Upcoming,0.0,SR01,,No,Open,0,0,0,0,0,0,,,5,5,0,0,0,10,0,20,Cold
